London_Tmax,time,arcticT,nino3.4,NAO,QBO,lat_of_jet,mag_of_jet
18.745752,1980-09-16,270.4549914216287,-0.7023194606470612,0.70134807,6.776364803314209,45.96479797363281,11.586904525756836
16.804468,1980-09-17,270.2194212732436,-0.699275054032551,0.5276539,6.9593505859375,48.07005310058594,14.583489418029785
17.751886,1980-09-18,270.06088491950976,-0.5554053671067577,-0.28002125,6.4528584480285645,50.1753044128418,11.660818099975586
18.801844,1980-09-19,269.71365280449544,-0.527646848797229,-0.5938996,6.48399019241333,48.77180480957031,6.3963518142700195
18.312372,1980-09-20,269.36032768474837,-0.7996279564683269,-0.07160461,6.780055999755859,43.15779113769531,9.400569915771484
17.837336,1980-09-21,268.9872889561679,-1.1207388744301692,-0.09189536,6.999854564666748,43.85954666137695,9.228035926818848
17.339014,1980-09-22,268.4997660281715,-0.9451683160446454,-0.0085672885,6.9192795753479,53.68406295776367,9.84030532836914
16.981379,1980-09-23,268.2838995886056,-0.9170053918942768,0.12719998,6.868335723876953,55.789310455322266,10.504782676696777
16.354212,1980-09-24,268.2570279518017,-0.9207311669444027,0.08905019,6.875576019287109,45.96479797363281,10.31173038482666
16.038324,1980-09-25,268.2075433496485,-0.7315290082446081,0.89689344,7.092177391052246,54.385807037353516,16.468505859375
16.464106,1980-09-26,268.0329957572764,-0.6311010172254699,1.881356,6.470255374908447,53.68406295776367,14.959486961364746
16.369135,1980-09-27,267.8302762019481,-0.6218327638140702,1.7945372,6.253424644470215,59.29806137084961,12.809432983398438
16.698114,1980-09-28,267.6989220790524,-0.48429948267139517,1.9838239,6.348566055297852,50.1753044128418,12.069147109985352
17.493189,1980-09-29,267.71402332057625,-0.49240399070550167,1.8529683,6.403633117675781,59.29806137084961,16.784543991088867
14.983759,1980-09-30,267.58274074857263,-0.7114177067310807,0.33929914,6.618703842163086,52.9823112487793,15.636431694030762
17.83172,1980-10-01,267.0600959444473,-0.7030364566985321,0.37357107,7.158715724945068,56.49106216430664,19.18992042541504
13.835077,1980-10-02,266.83214299622006,-0.68031269957091,-0.6186461,6.984879016876221,57.89455795288086,12.266075134277344
14.622431,1980-10-03,266.69755582795017,-0.45905449534104803,0.67583776,7.055575847625732,56.49106216430664,17.04010581970215
13.542963,1980-10-04,266.4842770586592,-0.46132324493436805,-0.6243788,7.022129058837891,57.89455795288086,17.215181350708008
12.630915,1980-10-05,266.1595284352857,-0.5725173855815194,0.25880915,7.249364852905273,58.5963134765625,14.874363899230957
15.409784,1980-10-06,265.9872494023209,-0.5761772972194086,1.0249193,7.4074296951293945,53.68406295776367,16.64478874206543
14.899958,1980-10-07,265.56201105168213,-0.42508347392222656,0.74102324,7.354917526245117,45.26304626464844,13.406715393066406
11.9213505,1980-10-08,265.3006662226609,-0.5183674856965952,0.46351472,7.232213497161865,48.77180480957031,12.992086410522461
11.506067,1980-10-09,265.0478593237557,-0.4469358261685308,0.41977787,7.2511444091796875,47.36830139160156,13.84024429321289
10.808435,1980-10-10,264.6453489815206,-0.39357538317730556,-0.0660789,7.275302410125732,46.66654968261719,14.23825740814209
11.131922,1980-10-11,264.81958394781947,-0.43636414241452853,-0.7692648,7.2533650398254395,43.85954666137695,11.113527297973633
11.770319,1980-10-12,264.7251676344526,-0.5510437985320517,-0.08775544,7.089400768280029,52.280555725097656,11.303671836853027
11.042231,1980-10-13,264.2726188525784,-0.604632571869033,0.09555608,6.999332427978516,51.57880401611328,9.363616943359375
11.307398,1980-10-14,263.74904462672066,-0.6183732579801304,-1.5407228,7.081662654876709,44.5612907409668,10.845449447631836
11.792139,1980-10-15,263.7680712698236,-0.5078216655046527,-2.7976491,7.021841049194336,38.94728088378906,9.09338665008545
12.848413,1980-10-16,263.90406454328996,-0.4683614671915748,-2.0681682,6.858630180358887,36.1402702331543,6.326577186584473
11.158533,1980-10-17,263.9705140977068,-0.44924614802741764,-1.6589341,6.971233367919922,45.96479797363281,5.270451068878174
8.62005,1980-10-18,264.0289582435725,-0.4689835302087223,-2.6919427,7.050204753875732,36.1402702331543,6.957787036895752
10.956354,1980-10-19,264.7110504719884,-0.5749459788466972,-3.6846404,7.013938903808594,45.26304626464844,9.15573787689209
11.770807,1980-10-20,264.5105470681966,-0.42840554073447623,-2.5737524,6.829841613769531,45.26304626464844,11.58554458618164
13.485559,1980-10-21,263.499800332668,-0.1536173027967887,-0.9753896,6.873710632324219,46.66654968261719,14.16042423248291
14.240137,1980-10-22,262.4901708139231,-0.09126811680863384,-0.392963,6.956027507781982,47.36830139160156,15.414141654968262
13.745813,1980-10-23,262.1250654399575,-0.2703497244439873,-0.4399296,6.81428337097168,45.26304626464844,14.25668716430664
11.812433,1980-10-24,261.8343318383065,-0.4698389679279493,-0.57771903,6.886274814605713,43.85954666137695,13.998919486999512
9.954035,1980-10-25,261.6197156875687,-0.3850473802590481,-1.2903388,6.741826057434082,45.26304626464844,15.01427936553955
15.101496,1980-10-26,261.6128663778101,-0.4515427874786381,-1.7631496,6.974982261657715,47.36830139160156,11.717411041259766
16.044245,1980-10-27,261.57962495624275,-0.4646459570622683,-1.4866261,7.0933942794799805,48.77180480957031,10.370614051818848
16.244257,1980-10-28,261.12041120455444,-0.30747494335593895,-0.8146652,6.936938285827637,49.47355270385742,13.879568099975586
11.984369,1980-10-29,260.67110601352084,-0.4636585415882199,-0.18204552,7.06943941116333,53.68406295776367,10.976286888122559
8.795984,1980-10-30,260.1640724103611,-0.5193147911771379,0.61179316,7.238592147827148,45.96479797363281,11.492650032043457
9.779444,1980-10-31,260.12098956281807,-0.6822515372593998,0.9166359,7.472693920135498,47.36830139160156,10.366766929626465
7.8791137,1980-11-01,260.07135183975004,-0.8954088904148405,0.77984864,7.306728363037109,33.33325958251953,10.77791976928711
6.004358,1980-11-02,259.0285445585902,-0.7830848463326827,0.7344849,7.069353103637695,34.73676681518555,9.298137664794922
5.614923,1980-11-03,258.5472743791517,-0.8500672702368475,-0.77386844,7.220150947570801,37.54377365112305,9.530288696289062
5.8939757,1980-11-04,258.01154720822905,-0.7458035887777438,-2.1020951,7.38451623916626,36.1402702331543,7.539322853088379
4.6319823,1980-11-05,257.6191054234473,-0.5561104339891686,-2.8632803,7.572470664978027,74.73644256591797,8.855558395385742
5.5101256,1980-11-06,257.47350533885304,-0.6249951975822772,-3.3556705,7.568589210510254,38.24552917480469,10.385882377624512
4.4574523,1980-11-07,257.1472196823222,-0.6700968388565148,-3.5221543,7.68833065032959,36.84202194213867,8.515090942382812
6.7937255,1980-11-08,257.1271185009862,-0.7078443591341648,-3.512548,7.860336780548096,34.73676681518555,8.174386978149414
8.265131,1980-11-09,256.27485274072734,-0.8531890022952867,-4.0983934,7.797670364379883,36.1402702331543,11.981332778930664
8.097528,1980-11-10,255.61694653907648,-1.0150693443272663,-3.9720173,7.582159042358398,36.1402702331543,14.726899147033691
7.2506347,1980-11-11,255.48347004990532,-1.170766372686044,-2.6018052,7.477821350097656,36.1402702331543,15.702880859375
7.1709228,1980-11-12,254.7037260782512,-1.1207547084119498,-0.3657454,7.504777908325195,36.84202194213867,16.02489471435547
8.841669,1980-11-13,253.89505756021822,-1.0356268232732686,-0.77761966,7.620880126953125,36.1402702331543,11.513323783874512
12.01156,1980-11-14,252.79531840175846,-0.6080210932392431,-0.846553,7.683934688568115,44.5612907409668,14.03763198852539
13.808527,1980-11-15,251.93690850801832,-0.39593809338180685,-0.97184455,7.687840461730957,46.66654968261719,18.255781173706055
12.849878,1980-11-16,251.1975949382995,-0.3636361178173301,-0.14451918,7.740967273712158,45.96479797363281,18.318805694580078
13.020105,1980-11-17,250.64277669828556,-0.39823788763484,0.11261426,8.023630142211914,43.85954666137695,15.474937438964844
10.38949,1980-11-18,250.11630652326068,-0.35078377328422045,-0.7842016,8.42576789855957,44.5612907409668,15.7093505859375
11.9613285,1980-11-19,249.57302109479193,-0.3312046378964263,-1.4784704,8.80622673034668,41.7542839050293,13.3049955368042
12.7790165,1980-11-20,249.29192374991828,-0.22020682952684031,-0.02826789,8.970979690551758,43.15779113769531,18.283538818359375
12.222956,1980-11-21,248.79573897771252,-0.2024365424045345,-0.84742796,8.876556396484375,45.26304626464844,16.599891662597656
12.939661,1980-11-22,248.38804474698847,-0.42642389311199513,-1.2225037,8.790182113647461,50.87705993652344,11.562374114990234
13.459009,1980-11-23,248.26224860933118,-0.39571907396764755,-1.4363526,8.904891014099121,54.385807037353516,10.132818222045898
13.132196,1980-11-24,248.12520251050526,-0.27690735901111596,-1.0944635,8.609992980957031,52.9823112487793,10.28664779663086
10.234095,1980-11-25,248.0194910615519,-0.1511389541767635,-0.14065361,8.505692481994629,59.29806137084961,9.092242240905762
6.561456,1980-11-26,247.88814174355767,-0.20841960536531204,-0.06199938,8.362171173095703,59.29806137084961,14.41156005859375
7.7345214,1980-11-27,248.10270931376638,-0.5651386101737746,-2.198454,8.37696361541748,35.438514709472656,8.964029312133789
5.476648,1980-11-28,247.83878715089438,-0.4079685387497604,-3.1408405,8.403634071350098,34.73676681518555,9.408069610595703
4.53396,1980-11-29,248.45767949025665,-0.1160923901571707,-2.3556366,8.60368824005127,59.99980545043945,8.999361991882324
5.1139464,1980-11-30,249.18139329552423,0.1693636316177312,-1.1301975,8.565450668334961,59.29806137084961,13.091890335083008
2.9931884,1980-12-01,249.76044744799313,0.15474549603902385,-2.4723651,8.403608322143555,62.80679702758789,8.946746826171875
7.2226806,1980-12-02,250.9724890049092,0.13281189167943844,-3.3123724,8.580854415893555,74.73644256591797,3.357677459716797
5.284082,1980-12-03,251.41010230842897,0.15871897954646882,-2.994853,8.834524154663086,66.31553649902344,7.458333492279053
5.7496276,1980-12-04,251.02584360914483,0.23469991688208336,-1.421361,8.985445976257324,65.6137924194336,10.646124839782715
8.829157,1980-12-05,250.77139857704137,0.026864757258710587,-1.1611369,9.028273582458496,36.84202194213867,10.053545951843262
6.0132995,1980-12-06,250.46458899575367,-0.1379531897629307,-0.9663806,9.113574981689453,41.05253601074219,8.529528617858887
3.5822082,1980-12-07,249.3417757859644,-0.2660794654714392,-0.16315633,9.532307624816895,36.1402702331543,8.595868110656738
3.1530395,1980-12-08,248.47340669468664,-0.020741439238017762,-0.027218238,9.588998794555664,58.5963134765625,7.99574613571167
5.6695495,1980-12-09,248.69803120244708,-0.024653497745774976,-0.83332366,9.510469436645508,45.96479797363281,8.836499214172363
10.8771,1980-12-10,248.9992511135476,-0.041967690787370206,-0.19186938,9.929460525512695,47.36830139160156,14.585250854492188
11.746698,1980-12-11,249.630040582083,0.0800466631138069,0.20835,10.315335273742676,45.26304626464844,11.803427696228027
10.239771,1980-12-12,249.63441338480033,0.3553823646899209,0.7467196,10.258438110351562,47.36830139160156,15.777934074401855
11.800898,1980-12-13,249.8653701463439,0.45835071072882294,1.6374595,10.204742431640625,54.385807037353516,17.242395401000977
11.402613,1980-12-14,249.93009121086916,0.4397212982927898,2.2738934,10.272994995117188,46.66654968261719,17.98528289794922
7.9927917,1980-12-15,249.3865139421742,0.13480157939058998,2.3502934,10.36686897277832,48.77180480957031,18.804641723632812
6.447717,1980-12-16,248.98605470248958,0.1031955246622742,3.8362916,10.426319122314453,50.87705993652344,20.382415771484375
10.067286,1980-12-17,249.27953782541732,0.1437257295878934,5.1056166,10.596109390258789,58.5963134765625,21.613191604614258
5.456537,1980-12-18,249.52046337983168,0.2359873766676186,2.6089022,10.60225772857666,48.77180480957031,21.55768585205078
5.303827,1980-12-19,250.1123416739808,0.2194973584382919,2.3590167,10.809775352478027,46.66654968261719,21.370908737182617
7.0484557,1980-12-20,249.9430866554791,-0.024942150194828157,1.624474,10.672680854797363,43.85954666137695,18.046653747558594
5.4833922,1980-12-21,249.13671499172773,-0.2673794141365326,2.3485794,10.423276901245117,52.280555725097656,16.596654891967773
9.885767,1980-12-22,249.4443622922391,-0.4288639776477327,3.117139,10.737625122070312,48.07005310058594,16.199756622314453
11.441584,1980-12-23,249.86699918294465,-0.5288977505007425,2.5358374,11.028039932250977,55.08755874633789,17.75825309753418
10.588617,1980-12-24,249.95039145937682,-0.4057737314015874,2.061593,10.983884811401367,52.9823112487793,16.057764053344727
9.820368,1980-12-25,249.98446518026418,-0.33351842768909157,1.8117065,11.079530715942383,49.47355270385742,16.462284088134766
4.818048,1980-12-26,249.5826692776494,-0.2892154940223247,1.6813895,10.823801040649414,51.57880401611328,21.319101333618164
5.4125304,1980-12-27,249.1147748446539,-0.35246128548036415,4.027364,10.518329620361328,59.99980545043945,22.609594345092773
7.966272,1980-12-28,249.45761518489576,-0.27190233753314563,3.4997435,10.840219497680664,64.21029663085938,21.634986877441406
8.803278,1980-12-29,248.93178906509752,-0.3075484104524404,2.3883991,10.83321762084961,58.5963134765625,21.252059936523438
8.911158,1980-12-30,247.74327154615543,-0.40249024739433686,2.4442797,10.952903747558594,56.49106216430664,19.4700927734375
9.978693,1980-12-31,247.37932082484056,-0.4781623600189988,3.1001358,10.696758270263672,59.99980545043945,20.280508041381836
7.5088134,1981-01-01,248.23460445931244,-0.3897853407700997,1.8726714,11.001710891723633,53.68406295776367,17.353893280029297
9.294825,1981-01-02,248.48277384058682,-0.4801772424857507,2.397772,10.756752967834473,54.385807037353516,18.024795532226562
10.458124,1981-01-03,248.99303950510165,-0.6295201395190638,0.9763112,10.564157485961914,50.1753044128418,16.978755950927734
5.5614257,1981-01-04,248.70132282623032,-0.5277665278342981,-0.074219584,10.589712142944336,50.1753044128418,16.39084243774414
4.1473327,1981-01-05,248.40704486190685,-0.46102418841002646,1.2437407,10.600656509399414,56.49106216430664,11.395588874816895
5.82525,1981-01-06,248.70697974956173,-0.6342859950069587,0.8069711,10.77109146118164,53.68406295776367,13.17189884185791
2.4770446,1981-01-07,249.66950520710168,-0.6065182970429684,1.4921504,10.702903747558594,59.29806137084961,15.160735130310059
7.566034,1981-01-08,250.02728690981368,-0.7313460886469216,1.3859441,10.832902908325195,58.5963134765625,16.865800857543945
7.9704223,1981-01-09,250.72348470309876,-0.8056705918987707,-0.5549278,10.689033508300781,57.89455795288086,9.23825740814209
4.225763,1981-01-10,251.75367655098262,-0.8661356943919809,-0.4127797,10.391739845275879,67.71902465820312,12.40755844116211
4.608148,1981-01-11,251.74559974140783,-0.9823114487622341,1.2976977,10.42814826965332,61.4033088684082,17.97600555419922
5.369653,1981-01-12,251.73017486511304,-0.8650969450994274,0.83596885,10.19534683227539,57.192806243896484,13.601446151733398
4.2212157,1981-01-13,251.4229191062537,-0.7581833138298297,3.0757492,10.213703155517578,57.192806243896484,19.783205032348633
9.254358,1981-01-14,251.32088856589567,-0.7272524470868377,3.3204517,10.486608505249023,51.57880401611328,20.997848510742188
4.9381347,1981-01-15,251.26657784559535,-0.7203355057199136,2.0349703,10.443870544433594,48.77180480957031,19.623735427856445
8.313379,1981-01-16,251.9819939005711,-0.7916786834414684,2.3515742,10.672033309936523,53.68406295776367,18.56546974182129
6.724603,1981-01-17,252.52997180985497,-0.9014850191376361,2.493763,10.847040176391602,48.77180480957031,15.672098159790039
7.548944,1981-01-18,252.5401898371073,-0.9595451998835589,2.5387642,10.548713684082031,55.789310455322266,12.826395034790039
7.181268,1981-01-19,252.5392785813092,-0.9301202082666754,1.8090898,10.372556686401367,48.07005310058594,15.348095893859863
5.0199523,1981-01-20,252.86298005470545,-1.1169052157918795,1.7575084,10.194415092468262,48.07005310058594,14.049273490905762
10.010736,1981-01-21,252.92595536852718,-1.2370124822961241,1.6745985,10.413744926452637,52.9823112487793,12.806270599365234
9.05578,1981-01-22,252.40410752794625,-1.1843546908492864,1.8716996,10.37023639678955,60.70155334472656,12.215974807739258
8.470636,1981-01-23,251.81303733965748,-1.213550090845653,1.3029244,10.489424705505371,57.89455795288086,14.74514389038086
8.3536625,1981-01-24,251.64640361036334,-1.1179153088640148,0.4075071,10.285888671875,57.89455795288086,8.900174140930176
7.1708007,1981-01-25,251.51779196231738,-1.1307356062226268,-0.98026586,10.085470199584961,55.08755874633789,12.1654691696167
8.21557,1981-01-26,251.40288764767348,-1.218980013750506,0.12764883,10.723438262939453,57.192806243896484,11.433611869812012
7.5711303,1981-01-27,251.68798719929768,-1.1671579778028802,-0.8748677,11.07996940612793,62.10505676269531,11.664464950561523
6.494592,1981-01-28,251.63354440871635,-1.0876846364903028,-0.63545287,11.194192886352539,66.31553649902344,9.051919937133789
6.125604,1981-01-29,251.2319244793582,-1.072224441928547,0.03780803,11.494001388549805,55.789310455322266,12.236333847045898
6.7779784,1981-01-30,250.52711808339365,-1.0397716505433248,1.2024407,11.822097778320312,59.29806137084961,9.008352279663086
5.8657775,1981-01-31,250.6215608352714,-0.8906631477082672,1.6268771,12.121665954589844,60.70155334472656,12.50515079498291
6.8924193,1981-02-01,250.89198589936754,-0.9856642788367784,2.0773256,12.047673225402832,55.08755874633789,15.73910140991211
8.544733,1981-02-02,249.94703344194963,-0.8950591141257842,3.5529177,11.954285621643066,59.29806137084961,18.661827087402344
9.622797,1981-02-03,249.6747837477664,-0.8252697765854787,2.9188433,11.708780288696289,54.385807037353516,21.63770294189453
5.698419,1981-02-04,249.03966800564672,-0.6946108971072011,2.7166421,11.508150100708008,56.49106216430664,18.448083877563477
7.659906,1981-02-05,248.41151505659056,-0.8311034267049303,3.3954368,11.510326385498047,57.89455795288086,19.24898910522461
10.477655,1981-02-06,248.28120936518042,-0.7380619895373663,3.59832,11.444845199584961,59.29806137084961,21.93604850769043
10.510889,1981-02-07,248.46120320649396,-0.6289481159988899,2.2812083,11.301395416259766,54.385807037353516,19.344240188598633
9.413324,1981-02-08,248.6898088638981,-0.6592369951312628,1.7562217,11.324084281921387,59.29806137084961,14.193170547485352
7.720361,1981-02-09,249.73789878388757,-0.6841007425752348,1.9269613,11.001855850219727,45.96479797363281,11.432435035705566
4.544824,1981-02-10,249.5219592388238,-0.6830209575308004,1.2371068,11.0843505859375,54.385807037353516,14.30074405670166
3.805078,1981-02-11,249.52124306356293,-0.543285748802951,3.0117662,11.032078742980957,56.49106216430664,20.91160774230957
5.057611,1981-02-12,249.88625429455894,-0.43307325096873683,1.7265594,10.810565948486328,54.385807037353516,17.706329345703125
3.285974,1981-02-13,250.67623015291403,-0.5805997840180755,-1.1543801,10.667638778686523,57.192806243896484,13.118090629577637
2.150476,1981-02-14,250.7407855701158,-0.5350888754027947,0.07989156,10.335809707641602,59.99980545043945,19.39820671081543
2.1890502,1981-02-15,249.88032821150358,-0.6400361049095105,0.73682547,10.783502578735352,59.99980545043945,16.920047760009766
3.6621337,1981-02-16,249.11693436584585,-0.7190123110597635,1.1396698,10.365584373474121,59.29806137084961,11.400264739990234
4.5822387,1981-02-17,249.05163042327285,-0.7438512219120218,2.1654444,10.341737747192383,59.29806137084961,12.652198791503906
3.8846374,1981-02-18,248.69135323018935,-0.6470494542992996,1.2226386,10.351104736328125,64.21029663085938,10.389606475830078
3.8669066,1981-02-19,248.77039458428865,-0.4716229312457555,0.04940322,10.114315032958984,74.73644256591797,7.293198108673096
2.4951415,1981-02-20,248.96905229588808,-0.5611362319265097,0.80673563,10.759214401245117,55.08755874633789,7.70433235168457
1.4966675,1981-02-21,248.4124471810838,-0.7169457745382516,-0.84006065,10.768239974975586,55.08755874633789,8.387170791625977
2.8707213,1981-02-22,248.2204457337996,-0.600603715815985,-1.2783448,10.64371109008789,59.29806137084961,5.160012722015381
3.0796142,1981-02-23,248.8237271457343,-0.41330801344902196,-0.3638069,10.582067489624023,58.5963134765625,8.798371315002441
3.2508178,1981-02-24,249.5240558019015,-0.46635743070532276,-1.0155678,11.109512329101562,57.192806243896484,9.697009086608887
3.6208434,1981-02-25,249.34207647398156,-0.5582850713575954,-1.0847418,11.033562660217285,56.49106216430664,8.96911907196045
4.132562,1981-02-26,249.51161977253463,-0.5541833137185977,-2.6237755,11.341660499572754,30.526248931884766,10.84298038482666
7.139581,1981-02-27,249.20236049652354,-0.5697664714785516,-1.32583,11.11246395111084,33.33325958251953,11.788186073303223
7.302606,1981-02-28,248.72977022199836,-0.5207605845780751,-0.928681,11.032776832580566,36.1402702331543,9.88742733001709
8.717524,1981-03-01,248.3169921295768,-0.5327896193116036,-1.4316902,11.24134349822998,41.7542839050293,8.817111015319824
7.9022765,1981-03-02,248.07794821796057,-0.327618218859003,-2.9547942,10.863205909729004,44.5612907409668,9.364882469177246
6.1538634,1981-03-03,247.97186022415218,-0.25138625186484576,-4.143381,10.845216751098633,31.929752349853516,11.522163391113281
3.8073058,1981-03-04,248.15292669140894,-0.045062608518430976,-3.5052648,11.14864444732666,35.438514709472656,13.607189178466797
7.0375915,1981-03-05,248.21077520671676,-0.042334380272746636,-3.2412462,10.989859580993652,34.73676681518555,12.246160507202148
10.3563175,1981-03-06,248.4687189671782,0.05230775519778136,-3.7151637,10.945796012878418,35.438514709472656,13.615018844604492
11.420008,1981-03-07,248.269802362885,0.06822769796151616,-2.50328,11.54521656036377,36.1402702331543,15.279154777526855
12.048426,1981-03-08,248.24204672049873,0.2483987299756785,-1.5663104,11.747746467590332,31.929752349853516,14.871976852416992
10.695276,1981-03-09,248.20118035302355,0.2797744240311309,-2.8648267,12.217823028564453,31.228002548217773,12.833405494689941
12.229395,1981-03-10,248.32859227185224,0.16391918307578587,-1.4788166,12.00164794921875,41.7542839050293,13.523908615112305
12.162806,1981-03-11,248.22003913093536,0.08672362110896695,0.6752943,11.611287117004395,44.5612907409668,14.915018081665039
10.626062,1981-03-12,247.95890341051492,0.05376557240554174,0.96654207,11.755754470825195,39.64903259277344,11.354693412780762
9.927179,1981-03-13,248.65948944385974,-0.02067953110185243,0.015941113,11.681058883666992,36.1402702331543,11.057737350463867
8.540522,1981-03-14,249.1275117433591,-0.29953318788395444,-1.0587833,11.968145370483398,41.05253601074219,11.44426441192627
7.0982604,1981-03-15,249.5271601188587,-0.17498282009123825,-2.3198183,12.338552474975586,38.24552917480469,11.45118522644043
6.046472,1981-03-16,249.5873462642877,-0.004303732179422373,-1.4540234,12.582839965820312,36.1402702331543,9.412322998046875
4.697168,1981-03-17,249.99152581438975,0.058880144404345594,-1.2633399,12.607538223266602,47.36830139160156,5.098255157470703
9.445734,1981-03-18,250.65067489139358,-0.09219630367816549,-1.9437425,12.941011428833008,36.1402702331543,9.250065803527832
9.1913395,1981-03-19,251.4340278735891,-0.033857353856113784,-2.1487255,12.841768264770508,43.15779113769531,13.069164276123047
10.778101,1981-03-20,251.96142852035388,-0.15944404817904,-1.8938578,12.71546745300293,41.7542839050293,15.261117935180664
11.229303,1981-03-21,252.3732146548825,0.17664276327333508,-1.613728,12.480731964111328,41.05253601074219,18.325162887573242
12.009485,1981-03-22,252.44543667319482,0.4237395864770953,-1.3559078,12.450294494628906,38.94728088378906,18.427820205688477
11.344812,1981-03-23,252.51793134849444,0.41581242846087485,-1.8406178,13.039440155029297,38.24552917480469,15.43240737915039
11.202021,1981-03-24,253.0049224986977,0.39042932701639826,-2.2049956,13.359906196594238,41.05253601074219,14.960972785949707
12.364466,1981-03-25,253.19416458697003,0.381092817031105,-0.85495645,13.192512512207031,32.631507873535156,13.161283493041992
10.936945,1981-03-26,253.1014449641013,0.29344088014208825,-1.1789224,13.273298263549805,55.08755874633789,14.93442440032959
12.371363,1981-03-27,253.40076824331027,0.20495044447679645,-0.9229585,13.829900741577148,41.7542839050293,14.719195365905762
13.039057,1981-03-28,253.98921557019438,0.3232025132217806,0.23071289,13.185951232910156,50.1753044128418,13.225775718688965
10.85,1981-03-29,254.28714113750635,0.23492914151186353,2.0445504,13.26643180847168,57.192806243896484,10.221460342407227
9.454828,1981-03-30,254.8012184431499,0.3816445072162254,1.6081908,13.42078971862793,39.64903259277344,12.638245582580566
9.629389,1981-03-31,254.88770016679774,0.5016521945652613,0.48006892,13.18468952178955,40.35078048706055,15.222366333007812
11.172541,1981-04-01,254.30261561132974,0.5744470332525929,0.16269949,13.057971954345703,38.94728088378906,14.034747123718262
10.553492,1981-04-02,254.16055113080466,0.40371146293028737,-0.16259888,13.240952491760254,36.1402702331543,7.63394021987915
8.228937,1981-04-03,254.24956461788142,0.26280897749645504,-0.35072562,13.30955982208252,56.49106216430664,7.809422016143799
7.6145873,1981-04-04,254.15757147047896,0.3205438614140197,-1.8077397,13.25041389465332,59.29806137084961,8.766060829162598
7.829889,1981-04-05,254.1647092284459,0.5170996713025097,-2.2107272,12.886350631713867,68.4207763671875,10.783007621765137
8.783869,1981-04-06,254.01421288983315,0.6025498305158452,-1.8730423,12.986856460571289,59.99980545043945,9.845573425292969
9.9977665,1981-04-07,253.99125488692417,0.41910215472959306,-0.77066964,13.18050479888916,49.47355270385742,8.471746444702148
13.664545,1981-04-08,253.97798533467125,0.3706383489636567,-0.14170516,13.437965393066406,54.385807037353516,11.539288520812988
15.224237,1981-04-09,254.18906510946402,0.5596877737797709,0.83922416,13.256317138671875,59.29806137084961,15.217337608337402
14.830072,1981-04-10,254.994383244714,0.6275388515276418,0.11354002,13.183204650878906,59.29806137084961,12.091058731079102
13.083216,1981-04-11,255.59395136392845,0.4878370124473826,0.4299605,13.366731643676758,46.66654968261719,8.94294548034668
13.44845,1981-04-12,256.55816660772757,0.21501602652693108,-0.50768894,13.03628158569336,41.7542839050293,6.874732971191406
9.748529,1981-04-13,256.96080006056116,0.27295468615954255,-0.7317559,12.972620010375977,64.21029663085938,8.853485107421875
10.356165,1981-04-14,257.6952137173031,-0.037481214203018046,-1.0559067,13.339452743530273,43.85954666137695,5.762726306915283
11.484613,1981-04-15,258.3949638063231,0.1102742608066201,-0.31610978,13.40383243560791,52.280555725097656,7.114308834075928
9.96081,1981-04-16,259.1630042005696,0.2729857272384141,0.080705166,13.472969055175781,57.192806243896484,6.496044158935547
8.47909,1981-04-17,259.9880960942664,0.47710818697634705,-1.570924,13.587817192077637,67.71902465820312,9.256319999694824
8.860071,1981-04-18,260.17110279309765,0.7140045473707359,-3.06476,13.47831916809082,68.4207763671875,8.11459732055664
8.038813,1981-04-19,259.756982715885,0.6572556523896866,-3.298622,13.489553451538086,67.71902465820312,12.336341857910156
8.467524,1981-04-20,259.2690180514806,0.6572502244948708,-2.1876674,13.753389358520508,37.54377365112305,7.9929094314575195
8.547968,1981-04-21,259.61721234089754,0.764955714555702,-1.3500662,13.913331985473633,29.12274742126465,6.019876003265381
7.9614196,1981-04-22,260.11550885228655,0.6689200391386657,-1.4276884,13.72137451171875,35.438514709472656,5.467221736907959
6.2099853,1981-04-23,260.5061767155012,0.8102736011839281,-1.7571983,14.056901931762695,35.438514709472656,5.088194847106934
6.7995543,1981-04-24,261.22760273340896,0.6882442121928988,-1.347684,14.281781196594238,47.36830139160156,6.243356227874756
7.3727965,1981-04-25,261.47066799315,0.41041607414663384,-0.37977755,14.1465425491333,43.85954666137695,7.278408527374268
8.51211,1981-04-26,261.3889830560294,0.4764117851181172,0.016339779,13.844389915466309,44.5612907409668,7.851004123687744
8.749994,1981-04-27,261.1909495543302,0.5122890561005958,0.47137326,13.832611083984375,59.29806137084961,7.703433513641357
9.469721,1981-04-28,261.13762779929414,0.41427721983989935,0.7173629,14.185775756835938,57.89455795288086,10.565482139587402
12.366449,1981-04-29,261.33999523757603,0.42189314398684125,0.4742328,14.3995361328125,57.89455795288086,11.361199378967285
13.703241,1981-04-30,261.8412303453575,0.2902350057953722,-0.3923307,14.462740898132324,55.08755874633789,7.853634834289551
10.224268,1981-05-01,262.21988381217363,0.25111250553987746,-0.8940012,14.856504440307617,50.87705993652344,9.877209663391113
8.060816,1981-05-02,262.2446326651121,0.3558430061875035,-0.33022323,15.242069244384766,56.49106216430664,13.391084671020508
8.537226,1981-05-03,262.17675524773995,0.41991759349675634,0.8590003,15.427204132080078,52.280555725097656,16.126253128051758
10.075251,1981-05-04,262.1859340708545,0.4381959092463677,0.7191991,15.626717567443848,50.87705993652344,13.969069480895996
